leftWES,leftESH,leftSHK,leftHKA,rightWES,rightESH,rightSHK,rightHKA
172.76899073373139,25.43256477633399,120.07488717682159,31.466746360142412,169.03535451081314,25.560992597993685,115.4719288036462,33.662574700272664
172.1688179715007,26.081544345268505,121.83213539490676,30.830460736562117,169.15166688786542,27.481450062557112,113.62807850269988,31.221265770724575
170.42926051359126,28.899775898030185,122.5352093016974,30.829244225733003,165.94637845710042,28.78464283505415,114.2155999230772,31.16640863200925
168.26415630321898,31.54812932443105,123.39103880968146,31.765527592570624,162.15049824011595,30.724037536522214,114.95787069770023,32.568336431277366
166.63024424426015,33.81712025018468,124.2820680092929,34.30360992585651,160.92653242978204,33.98918571293629,114.27136527001457,33.210670234933104
165.87593318336923,40.11747774243924,124.729890552863,33.936834194303856,155.4525095436393,36.68036795726138,116.3768692286238,34.82764051470266
170.87727621316438,47.16725112461377,124.3505806915968,33.56545329332646,154.73912915926223,42.317996740955834,115.54107860798524,35.25713189701643
173.5912419841844,54.42162104774276,124.3294070113173,32.962276929186814,160.7885771693447,50.94781307408632,114.09876959413657,35.84460074433327
169.45636357211566,60.272643784899955,124.43195266467193,31.70430546562665,164.8722247825867,59.41816026370469,114.07451812077588,35.36127476760237
171.0683426808373,68.39861685765312,123.77500240738844,31.75757622988781,158.45192840378283,66.14804710504048,114.35905896928907,34.4962404623262
173.67266948745157,76.77003812245202,124.90983520045855,30.669218783024508,164.87443271238016,75.22556384281754,115.4075371792205,33.76716549697153
175.99343587230587,89.74878272199183,123.49411930652782,30.049627395531886,165.53236830091063,86.6466664305194,112.84907249058375,32.74479178955015
172.22916394971202,94.17014070770986,124.69179628441283,30.862078259849778,177.87398875799423,99.42315075403474,113.61505464155965,33.20661746032775
177.83770897556,103.89633382214252,124.90529201604306,30.614753356466384,173.87230055398797,108.14039973365504,113.79785736088212,33.3027872962457
176.00393612474062,110.82713123856037,126.64844647152354,32.446775704246654,171.63244836270408,115.71996812504472,117.56595308121152,35.857694464991695
176.84163360862698,120.25512741817971,127.31764582649934,32.53729582541966,169.93834598820757,123.48141912236778,118.704965492096,36.823475227694736
176.5917674977231,127.41042316135935,126.79458243148112,30.91624419340685,174.7118215311521,130.6929013357452,116.89411901265845,36.09301198651874
176.51345744586789,133.86296445209308,127.07816247729087,32.2776691701457,173.76830933849283,137.7208204972024,117.96907952730584,35.16736847507997
177.67725807217798,139.80200682317988,127.03593691372785,33.29378564229923,177.74929889406795,145.82778819205603,118.61793748589702,36.9928720876621
178.18795090031986,147.6779623501809,128.4305122679184,32.97423689475514,176.05323727043753,151.33631525570846,116.30026484498865,36.63764801446147
177.4123025116852,151.9542468797047,126.85582973336757,31.308997883274245,179.88649253266405,153.59987960205163,116.31882322517382,37.42010604074787
179.48687601975436,155.71074503766866,128.86756177679098,30.419178341922475,177.7329352594519,156.3353161582931,119.71169756462271,37.992091584540155
178.87743110615048,160.96008425777185,127.1081045257915,32.166578966457635,178.55740209093247,160.4386993477832,117.65796173440063,40.8922820707581
176.65050322707015,165.3561836724957,128.10093171389335,31.39750910554292,178.09870212661988,164.72132092100497,122.36660719030928,40.89000721634258
177.9049993338915,168.33025441860102,129.26870533040753,31.267898747557545,179.02227099371424,166.63649133272602,121.93633423927562,34.91902026732605
179.82639719308688,169.6791421337969,127.23405824509373,27.719044239137553,178.22789031187736,167.76484295423282,121.96863069265518,35.605680182904365
179.27740648237926,169.70002801915507,127.9863666238406,26.90877271287335,177.73599034600574,170.44927065327116,120.5123375881231,34.914208389758386
179.90257143344596,172.39287439605818,129.83082950804973,26.23973744188418,177.17431638415104,171.7353424322761,121.3978392280068,34.678058763034244
178.9078294979473,174.03630154304741,127.58199268328796,24.96457870946309,175.62603081686729,173.21323955787128,122.84242409456803,33.22016119985015
177.24609214378094,174.61297700470914,128.801520976543,23.45478196606144,174.6406797354804,173.82759242260974,122.26124597133858,33.18407363844554
174.942982737348,176.97759951004545,129.15053854229308,25.669697539154555,174.82221724185106,175.11503386298452,124.2848529302232,34.05419329340841
172.9731377582566,178.22190929728927,128.83828864961154,24.96654203048703,173.6817588558175,177.17857193775177,124.0984532307483,31.649501175490823
172.44406136662622,179.43012666076578,126.80210055064921,24.865516052916654,173.62741236750534,178.94586357246877,123.20458507899022,31.523166567005166
173.24085874717434,179.43048541838604,126.79411294307512,23.91190412610234,171.93126400937027,179.78318491826002,122.64115568983661,30.070778910675656
171.66684206218267,179.62441230555564,124.49636862175278,22.363958928660097,170.89572154480663,179.51246935263745,120.29832791347326,27.05199188531364
172.3023769089316,179.98166623933594,125.01768441897636,23.301222898148055,171.26995850241917,179.29512888692364,120.05201472167477,26.96613018208098
172.82809354527774,178.26282632726355,124.55284668540075,23.40008390515909,173.96387827911823,177.93571774714937,121.20957004067455,28.378127236319944
171.70487961641606,178.33850547940713,126.15955278671271,24.05335551496767,172.01703967799574,178.27270375092044,121.92382760257644,27.79611402809034
171.87513049410552,178.0614789872142,125.27307794756317,24.050967286745717,172.27385421879063,177.2568734332429,120.53078821685062,28.286350886941285
173.1823221897069,177.37915596166707,124.71893911107217,23.963427373920435,173.9702870801908,176.03873142951454,120.93982091317054,28.07139441484543
172.00292909609462,177.6155477933412,123.26810402051235,22.80419474947252,172.78890872521094,176.52106406652314,118.49027327209186,28.385721907397727
171.51510461309203,177.69729156476672,124.17189476257582,24.146506060363418,172.77775706153756,175.68635418199963,118.25561132914964,30.23951983011026
173.25358168742932,176.37159136202678,124.13218578205745,23.596225578860818,174.73763902611782,174.82576385402604,121.00897113327679,30.683828835331934
174.43786052550803,175.35678024516426,125.44288857101361,25.13649113111761,174.03722439689628,175.16050279943394,120.99530121944838,31.98000249798952
173.92210242148073,175.95529096285478,125.45583771112598,25.058282696176903,173.74751481761578,174.93261587325094,121.06898003362278,31.725978617855798
174.7856169110161,175.5396352741083,125.36919603035356,24.633507854991105,175.4004336445004,174.6234524826756,122.3263604840675,32.03612388417491
173.72913817516113,175.95139893470974,126.5688975843474,25.428542164356468,174.69578901046535,174.66821002568662,121.8078167414863,31.63937860203621
172.19527254455107,177.28266500295908,126.47948346212112,25.551251306667375,174.00544387237215,174.93413230463452,122.15596168655986,32.589172712867786
172.52702867562854,176.9031283347028,126.26040751507433,25.278099350489413,174.13564524453452,175.19907371355552,123.05525863701254,32.03103959150008
170.9742889145326,177.39974559872536,126.84536010258894,24.79378969979603,174.3336104754075,174.88118112528187,123.03994690324609,33.141466056864715
172.09446303890303,176.52364373807947,127.12903669971939,26.03520389206238,173.3734622792822,175.39852431050656,124.30471925756774,34.758149544514644
170.87314052635307,177.37966680107832,126.05615020432498,26.54547255822354,172.38563767997144,176.2221867695904,123.55427766044164,34.78089866018119
169.90468273791734,177.72307915519403,125.35667402030549,25.609887725303302,171.70396489386803,176.57668548457877,123.37722130919846,33.95984752490948
169.5625567586276,177.5000555303102,125.15703758732498,27.30026444344363,171.2784033391198,176.94160371008005,122.18633859193488,32.95124073751985
167.5455051060003,178.3008025294926,124.94889416801365,26.95524125056439,168.91192678123844,178.51314022850045,122.92494009133844,33.000116254161696
168.10674631747438,177.68937061832716,125.68907176929474,27.146470293681457,168.9814522953765,178.1863550135911,122.49767992287761,32.313936816089374
167.78264814419362,177.4409026815714,124.97386298806076,27.116870795570193,165.021135791068,179.94740695807639,120.54499254434114,30.918321496912895
167.10879579525366,177.62885995416394,125.31172216914914,27.6041176724069,164.7287039697298,179.92630955875921,119.85686770099446,32.923698154759805
166.34609368219395,177.33752918479146,123.40303498699045,26.000440722504415,163.82055424656477,179.5549007015251,119.49892057894681,31.467619498102305
165.54697198040876,176.9112410153895,124.54034385018565,27.504567887258844,163.27197009816445,179.4865475776814,120.65952103958878,32.29550825185145
164.15157666659923,177.5690027007725,124.87827943570827,26.1253315662478,160.7553605197694,178.82688564054197,121.74165565653394,32.47085251496535
162.34883301069098,178.25661382770699,125.93398740140469,25.548535214673063,159.06992676155232,178.74600603287826,120.219802339756,32.17597077713687
159.47834554696013,179.48324231985578,124.52670868324782,25.793844991880057,157.1730583230191,178.0526896075655,116.31972493308166,29.246176224611492
159.4860635406251,179.14102863940047,124.61411848752164,27.90188224620499,156.19789022529164,177.37653533436023,117.91645440035364,33.09850410831383
159.4856300523873,178.52176746489533,125.83342607354582,27.520925257372127,154.99076703251666,176.1018401204659,119.68615326213907,33.57715680355724
156.10165677363327,179.96900361486985,127.18156810967012,28.43804767282858,156.43375298996762,177.35872930532213,118.72055112026442,34.80024046433487
155.3376474531753,179.84002482730403,126.28367824887664,28.00156856133455,154.3740723658626,176.48288205018542,121.29203340497392,33.28494931371868
156.60032537424178,179.33457983376212,124.72845348878987,26.331733840602077,152.199637912936,175.37441516034178,116.86640797751213,28.284100032809267
150.3382609504855,179.8240118456317,124.98720377496174,28.27789165140859,148.75150964320565,173.42335489550183,119.40976840572014,30.87577721744042
148.81463782513083,178.45190783492677,124.57186497902246,29.220327208634092,150.9094177219741,174.02356532381722,120.55798940093453,33.02492534698826
146.13159185428037,176.4339847668823,124.56407455931819,29.607514070842768,153.67486121662108,176.67884966208217,115.56960770952008,34.36022056890058
151.80345173621862,178.5861902877666,121.09907194104042,27.09008513722373,160.867914705578,177.36661522552038,112.37034657937227,30.663036748372665
155.06931931951365,178.79103649918102,120.88262684013799,27.237709536066546,169.1135988359772,170.74891111624828,115.19802323108928,31.78326970724223
158.82116366012332,179.71964306634962,120.66826662672057,25.69338710720145,179.03794573735198,161.4291976844828,113.19014450452545,30.75209555777951
166.91283704095062,170.21682368334552,119.32692989176164,25.818649731389897,170.52106897316747,150.84588918492938,112.39446202578017,31.025685414369924
171.09336808213817,166.56404229154214,121.32697805862355,25.14220328301639,152.27923215665763,133.32059117757086,114.81816358733067,30.067305158428848
176.98439413064114,156.380894482496,120.96456019756677,23.856174688112016,99.65407592823728,82.5918640626734,112.61551555754082,29.524591127860894
18.50270016391624,40.85226407908119,120.57446852461857,25.089473779741677,27.775623179522235,10.007046343339313,112.58415131724172,30.281234498028
34.17841548861863,14.216770711407777,121.89274334731022,26.39929108692627,14.68300367751347,2.0360748220049536,111.67795946422996,29.733724110702966
17.154212006474875,5.34899710168451,125.33476414757698,27.47127261129423,19.258323566848386,1.6179654373176382,113.12784532581495,31.86316337298383
21.88207760225218,1.18543946677946,126.09074630138609,28.06336899308812,17.256475411741746,2.588521726295331,117.16559410713344,32.566168676415394
16.90973201745514,6.182009017522416,125.93415509179448,27.49517374073853,17.078548864102807,4.074608945578566,117.37687995141746,31.80516563605575
18.49053223959187,6.480156190337125,124.11355443569902,28.80331464194149,17.833521034716483,2.6831841971876154,115.282923174866,31.992030216859522
16.544886418286257,7.224559210573211,124.03654729758995,28.21369740231891,15.8477940586893,3.9372077171246342,114.88928774443889,31.983616830992602
18.160762691448237,7.25872983145785,124.36792810549922,27.284462395225464,15.042019389813781,4.745022810216123,114.09607759293607,30.4446120924587
17.071872833185207,8.151453319968276,123.22850649263525,27.433715025370326,13.961397509867163,6.121974296701168,114.8345942571494,30.919586014551967
18.45517295649745,7.7632472638042405,121.60782246500804,28.375907242732673,16.009167645870466,5.339919045029577,114.52731677464126,30.252181695530147
18.602395587382286,7.742525962321829,120.75968536508047,28.475370185476383,15.865806599725898,6.031466168708225,115.17803670190324,30.831637495520376
19.211355669852615,7.8251235875755825,120.65311554637476,29.387473109059297,16.60744915205523,6.912683799451313,115.7581086610488,31.489613699351803
19.02768219741439,7.546693089759659,120.64363186510745,30.697500490541945,16.19584305105715,7.308432482346626,114.4241359135575,31.003481961105926
19.450599680258346,8.770983046616061,120.88161515669204,31.155646676083897,17.126001642122684,7.218560612479202,115.515014870556,31.289163228541778
20.54494817502373,8.521446747558512,120.13239866262177,31.602866026356548,16.718921888643873,7.78025322227461,114.84736215021331,30.715388092034846
21.33368088030407,8.132162345622534,120.93856211093605,31.45861743186381,16.83268249420575,8.96020410707763,114.76092834993236,31.858826745845413
21.291048243010977,8.663815027849857,121.68285032038148,30.33283422964519,15.980811416315511,9.415051376887266,113.87948296592225,31.559076889397637
22.611433332914025,8.77100696735975,121.40366508926452,30.417538997400193,16.62390829379887,10.075227357581014,113.61729569312843,31.042511547529635
22.436614425431273,8.822624792671316,122.46732706073293,31.815123971502956,16.682382197466847,10.047320253522038,112.80998047307622,31.590135786353596
23.386200990489108,9.160302079520687,122.3480826446083,31.384827080803888,17.480025001611807,9.99520422394229,113.55269639527546,31.30421522721493
22.906007244356623,9.065908507411876,122.19973863467615,33.28474189177085,17.6477476584235,10.015705731574842,113.11307470147432,33.081736082535976
23.78359467956175,9.554246704627221,122.55427371298279,32.85857228302486,19.06082528466761,10.57967665961467,113.63088622013731,32.464622362826155
23.84589376774018,10.162786652591912,121.98215699822394,33.71843317826175,19.237810497375577,11.333308845975482,114.51082104798587,32.708097030262124
24.803930449238923,10.488074097934904,120.89839147653545,32.64006641170218,21.025762876846905,10.892542356634054,114.46202839471124,32.21616551245922
26.035430749620637,10.65608899605796,121.4399719435267,32.26225129898608,22.16318926981255,10.996406329427353,114.19725214365772,31.832061466605392
26.896918943564504,11.103161119985689,121.8073463161687,33.067580036064946,22.19850765514021,11.002031481589785,115.4724980823504,31.974853045726338
27.17118809810446,11.042722757422025,121.73261093221811,32.155299735404846,23.14955873912094,11.319165627120922,114.51071778365878,32.57981532999015
27.601001482981506,10.993363539718215,122.99643554660084,32.427183073940775,24.004536316001992,12.026291875663885,114.37227652300501,32.506958668969546
27.980108754236888,11.149521837020808,121.29374064719784,32.781934076399274,23.686381013286802,12.112922360555999,114.03242170398204,32.821120035797925
28.708795447071946,11.251399984226829,121.28652903761805,30.94911102334927,23.704358574848296,11.66269951310382,113.67880608030538,32.56217345153844
29.538273639102727,11.444186488646645,122.08185866028944,31.712262428812714,23.898759908033696,11.740541614994264,113.9182562349487,33.397825784284095
30.134271517931637,11.228662323334008,122.19947472061592,32.036280198327574,23.73982275718457,11.66317915705804,115.06502736613012,34.31084433727457
31.26166475199888,11.542465289331746,121.33682640115272,31.167183676168293,23.982995514389472,11.775823632327695,113.62438964910089,33.63296614447587
31.313798719110125,11.509619831271227,121.8097706251675,30.773970862282106,24.49484384384912,11.953367563750849,113.96769992650525,33.74664318285007
31.39913497021344,11.396889296357601,121.96427582441528,31.28267055314371,24.562774836221735,12.068497988241186,114.40182385073035,34.27740601162331
30.55225191068007,11.315933307970434,121.49829308242788,31.3557360797081,23.757412471596954,11.993917669986589,114.12838146403413,34.06970878097973
30.803441011579352,11.228672336680113,121.4514257117679,31.245324382586176,23.49227352002631,11.868302099687455,114.7428495783536,33.669488266369996
31.171746520985597,11.415908338249501,122.08027666195115,33.103031952747216,23.871837230652773,11.930993136235529,115.57593654107166,33.836657714785225
31.014999208315125,11.6877578764983,121.4349565428996,31.414037347983484,23.469290343996043,11.6989584071532,114.83685403140242,32.462135260518224
32.02661444709832,11.964683575822312,120.89130633692818,30.678012581170265,23.619850215403204,11.595675911636093,114.5027927086312,32.12095305882045
32.05324636329804,12.041377388541651,121.61550528563164,32.15912594214221,22.866339284646607,11.009999193376691,117.07891485802861,32.76228702576269
31.149362793246716,11.89995685201125,121.8522767792258,31.075541920882742,22.095658269914306,11.05372335978263,116.56755293932105,31.6163953320851
30.952909907768294,11.960245114435196,120.72314927585452,28.9311394235215,20.320248140828824,10.533929696376795,114.63936720077504,30.534447006761578
29.864049280391917,12.029555529106416,122.05197389197367,29.950603400194908,21.67827635480636,9.928507775930225,115.6846078193544,29.943200722772804
30.903007112360413,12.08084326500482,122.64936713538847,30.024849642723215,22.122478658420047,9.988195868763055,115.52363789013611,30.217369559308345
30.78091398375716,12.210585399075457,121.24199080134184,29.85156652026349,22.429432634626007,9.208530766788046,114.24595270300085,30.104276339784846
30.129846988662635,12.240222146229044,121.4157693844994,30.519720478170946,24.423307121239635,9.344864639926865,114.79206122577594,30.860164891281787
32.01994995508046,12.046420696259847,122.07186081004993,30.750918556103052,26.72820920525928,9.077136682717773,113.43715799996426,31.213510289112847
32.75380369515222,11.934554666636387,121.17014582843309,31.90875674750431,30.398243858090776,9.312655676602306,113.77478225783202,33.027912828014266
36.92101998606845,10.7380296803924,121.79872043002369,32.010023424254626,36.321363296133384,8.704662213802807,110.57371871287668,31.481615170160566
41.025146067436125,9.324214880490613,122.27183216183897,30.48883845989393,28.90681222933388,8.105044252729382,110.58251416692005,31.799126202584585
50.13195247420562,7.779730499759718,122.06348161363117,28.786617009077123,92.49957098155791,8.316069531276096,106.63019912387,28.535382765695626
37.561801557733496,8.348102595246118,119.06369236186335,28.179598090896402,162.17170709580773,7.264145337228383,110.07118042730968,30.48649843514951
27.660673612266024,9.003093538010612,118.84164830805206,26.127590508601394,171.67542429992162,7.260631070354437,111.97404819176958,29.791346114210107
178.98096310117526,7.58115767497624,121.7475051902515,27.005558980642096,178.45967535100695,6.820213110049901,113.91529289876286,32.88646855513778
179.33862922266914,7.815616013169701,122.99708187815388,27.11418564020029,176.33342453248957,6.8007485319089325,113.59975542082833,31.857337160211458
166.72057714163208,7.854322111378825,122.83331545152592,27.88129261651011,175.18757801307038,6.847907122539356,113.24904385139806,32.002249655215294
164.3066126326032,8.227042416584528,122.00847640581402,27.311477257058073,168.54883865622088,6.812186446354872,112.38049943757028,33.502772219753815
163.60402162328919,8.274946975163775,121.28254829266166,26.25258161076647,165.87431996260628,7.085112896083601,112.94400345761082,34.50419532122617
161.7250020587674,8.330300842123268,122.96554204189438,28.690631577377488,164.41713580299205,7.113965829365911,117.11757779786947,37.21554295101372
160.74818661372132,8.466946123784345,123.6109932941661,28.282485667839975,163.4673074849232,7.709187125652553,115.63555794667113,36.17197346492713
161.92137116230748,8.99978001712685,120.99385989968592,26.198909563528755,162.68027385846773,7.671186739610984,114.21384663089893,34.91291581543704
162.25240056681383,9.479078225347338,123.1894858619378,28.845282425148493,161.70321185514857,7.707873339600841,116.45552147998185,36.24114316594899
163.24721384798957,9.821070567036445,122.10398998765974,26.365261260735362,162.10804336618133,8.06584883662981,114.58161879489359,34.92059425781618
164.4251448397438,10.004368184979263,122.70706756901002,26.93236694496793,161.8722100390763,8.179338879742485,114.92103414098602,33.35830137503449
164.09279463880242,9.886250575277563,121.9901090472935,27.425861007946292,162.5542806191806,8.41503977358036,113.44036263204367,33.69452226532311
165.70010988945745,10.618137248694302,120.2045529463996,26.527108590242825,161.45984243295752,8.060754096045715,113.61282310256729,33.467403312958005
166.1966708679254,10.66854908143543,120.10327559207796,24.94923168334239,161.0362460907839,8.57774831933035,112.50619340006386,31.731313961516236
168.08565942349387,11.02208744917644,117.04066420965579,25.43092738786999,161.6458084740852,8.720611465756487,109.52932839231204,31.54780424528975
167.98695416100006,11.330216056023128,119.13521769120426,25.147714514239414,159.92805259670763,8.363697739235894,113.01047044777457,33.699549152753114
167.391255839151,11.545978634407872,117.89375333996226,23.978220341734538,160.3121967178465,8.502488220573104,111.95768081239316,31.84815922122849
167.0652295310804,11.057872342843918,118.53656201913088,24.50303728768659,160.04176441679888,8.84376369540396,111.75511410202708,33.05756241557415
167.01325084966243,11.045314959349176,120.67345090677678,25.984603999644566,159.22988152029947,8.691642328357958,115.06173336325696,34.804693314587155
167.8425634549981,11.42444217725217,120.17659443235367,25.84814134710551,159.597419074042,8.82256663125805,113.08144919922651,34.02999820516986
167.9392446123179,11.23999169500826,121.56319603231024,24.71339808860846,159.26265560603298,8.759624096248729,114.28862398942712,33.09859562803827
167.99705178195453,11.294412817017413,120.26554874897845,24.40476958883788,159.28883384976484,8.6441819188544,114.09013165604583,33.79643424957589
168.06641655007067,11.27910856681891,118.57372009569988,24.420497303208883,159.75537188693835,8.632561479621524,111.47208592869359,32.485567638074585
167.61784945948003,11.264488556335738,119.5154648751546,23.45017256955784,159.81727159861296,8.733599407107791,113.25242502302467,32.64115510338321
167.85036784226872,11.262527708808586,120.28544357896855,23.269794459287848,159.6773513877655,8.598974216093133,112.8719580444662,32.52723945405659
167.43541702592734,11.035141512648188,119.91483355017925,24.891838223049902,159.65166292398084,8.510601418190998,111.10642928326027,32.73116401708112
167.87542244447752,11.300301595842955,120.46306461436602,23.760563505698407,159.76132222442035,8.513674983051239,113.83981712122463,32.99853070689752
167.9154982031289,11.389517092076067,120.24338601924516,24.298666853560533,160.25195466569863,8.492965218849973,114.1564273232469,33.52514785384891
167.81134394644312,11.484380087266178,119.86658826804889,24.283815005904447,160.007508224354,8.201577818280349,114.10081056323708,33.53788558920056
167.61070818784106,11.357078454645894,120.0518978122515,24.0357654724199,159.32915187060263,8.302305492434185,114.32392268907017,32.66525927982085
168.16217985245015,11.67409466758637,120.25382696360404,24.765022296648503,159.44319356505932,8.33406797757828,114.81414427415305,32.98546805727345
168.3149583985419,11.890360829338562,120.35421743963477,24.45796668601066,159.03944919907892,8.097919005340618,114.18352977683924,33.32765185005855
167.72241513245882,11.509951146247877,119.34577959943627,24.681187351283945,159.34366985655643,8.105339070292317,113.48685832842165,33.04165962479426
167.80541166179734,11.744330850974954,120.70656089308338,25.040870077461364,159.48284501769533,8.080783408341148,114.97391122582926,32.92702786045278
167.7974089706785,11.881908701443601,120.44641176430449,25.00329341081743,159.76260225134806,8.061143017812515,115.82764488361687,33.76118360931196
167.43899727848427,11.739660081679189,119.55483811642469,24.7644576876071,160.18878839148505,8.064855745836809,115.65159845943876,34.28861683042543
167.18237553880235,11.45244490128011,120.27066304515601,25.265466519870994,160.29537146992865,7.958655307104234,116.89030369472536,34.45201560637298
167.2889365239379,11.534668869471355,121.89472757042127,25.728239369886587,160.05828020991214,8.014357109805266,116.73500118043549,35.08355511464558
167.31881408320376,11.235042187352319,121.11155792572792,24.81358953718518,160.5107683179547,8.131456099838957,116.26160582106169,34.823240979087196
167.03061266524855,11.22497495848794,120.36653365770097,24.749313804736914,160.16455726040957,8.136002166409288,116.54647279536925,34.272147128378194
167.09482704913614,11.324279161960911,120.99746232064935,25.14706994067355,160.65915370432236,8.203846261761688,116.02982191497176,34.299069598065664
166.98453702996437,11.075818328659375,121.1762339204045,24.901471572671458,160.86105008174044,8.490984517530956,115.83093334464334,34.23728662568409
166.7869623363513,11.42464633785161,119.91881464537303,23.801802565754034,161.0580763106944,8.380050573181709,116.2077684119333,34.009204753008795
167.15031561868443,11.432348845010123,120.73116134418201,24.565682261507597,160.70397240783794,8.100639233208968,117.47409785333659,34.99295047636527
